,stname,ctyname,confirmed_cases,deaths,population,days,avearge_case,populationdensity,toppest_ethnicity,second_ethnicity,third_ethnicity,toppest_age_group,second_age_group,third_age_group,fourth_age_group,target_rank
1108,Kentucky,Wayne County,6,0,20813,67,0.4302706904625482,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
1109,Kentucky,Webster County,13,0,13621,62,1.5393687640763432,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
1110,Kentucky,Whitley County,8,0,35637,78,0.2878022913379425,2_Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Low
1111,Kentucky,Wolfe County,0,0,7355,88,0.0,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
1112,Kentucky,Woodford County,19,0,24939,67,1.1371028892587465,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,High
1113,Louisiana,Acadia Parish,110,7,61773,61,2.919202060001279,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1114,Louisiana,Allen Parish,79,9,25764,61,5.026711563472732,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1115,Louisiana,Ascension Parish,496,30,107215,54,8.567071011691635,3_Medium,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1116,Louisiana,Assumption Parish,143,1,23421,58,10.526951203532345,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1117,Louisiana,Avoyelles Parish,68,3,42073,59,2.739387191028346,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1118,Louisiana,Beauregard Parish,35,2,35654,59,1.663825486573879,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
1119,Louisiana,Bienville Parish,65,9,14353,59,7.675711804181964,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1120,Louisiana,Bossier Parish,230,11,116979,52,3.781086283073819,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1121,Louisiana,Caddo Parish,1244,68,254969,50,9.758049017723723,2_Low,Black,White,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1122,Louisiana,Calcasieu Parish,309,18,192768,58,2.7637295645006184,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1123,Louisiana,Caldwell Parish,15,0,10132,67,2.2096387387971315,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1124,Louisiana,Cameron Parish,2,0,6839,76,0.3847900200860391,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Low
1125,Louisiana,Catahoula Parish,23,1,10407,58,3.8104326332077547,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1126,Louisiana,Claiborne Parish,50,4,17195,59,4.928511934391649,1_Very Low,Black,White,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1127,Louisiana,Concordia Parish,25,2,20822,69,1.7400770366905685,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
1128,Louisiana,De Soto Parish,152,8,26656,58,9.83151881442232,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1129,Louisiana,East Baton Rouge Parish,1476,72,440171,55,6.096804113938364,Very_High,Black,White,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1130,Louisiana,East Carroll Parish,1,0,7759,66,0.19527664842782771,1_Very Low,Black,White,Hispanic,Young Adult,Children,Middle Adult,Senior,Low
1131,Louisiana,East Feliciana Parish,90,7,20267,64,6.93861943060147,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1132,Louisiana,Evangeline Parish,43,0,33984,59,2.1445785055379996,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1133,Louisiana,Franklin Parish,78,2,20767,66,5.690846929350324,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1134,Louisiana,Grant Parish,12,0,22309,61,0.8818024630212462,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
1135,Louisiana,Iberia Parish,176,8,73240,50,4.8061168760240305,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1136,Louisiana,Iberville Parish,270,21,33387,58,13.943068900449585,2_Low,Black,White,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1137,Louisiana,Jackson Parish,14,0,16274,63,1.3655046222331464,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
1138,Louisiana,Jefferson Parish,5543,275,432552,50,25.62928850172927,Very_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1139,Louisiana,Jefferson Davis Parish,53,5,31594,63,2.6627519189398026,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1140,Louisiana,Lafayette Parish,414,17,221578,57,3.2779237535932455,3_Medium,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1141,Louisiana,Lafourche Parish,560,22,96318,52,11.180911947123871,3_Medium,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1142,Louisiana,LaSalle Parish,13,0,14890,66,1.3228320817306713,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
1143,Louisiana,Lincoln Parish,49,2,46735,61,1.7187946689303308,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
1144,Louisiana,Livingston Parish,144,8,128026,58,1.9392612599703616,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1145,Louisiana,Madison Parish,4,0,12093,64,0.5168279169767634,1_Very Low,Black,White,Hispanic,Young Adult,Children,Middle Adult,Senior,Medium
1146,Louisiana,Morehouse Parish,35,2,27979,63,1.9856161962741898,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1147,Louisiana,Natchitoches Parish,53,1,39566,61,2.1959572840731774,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1148,Louisiana,Orleans Parish,5953,324,343829,49,35.334365605684035,Very_High,Black,White,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1149,Louisiana,Ouachita Parish,483,12,153720,59,5.325553394461425,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1150,Louisiana,Plaquemines Parish,156,11,23042,57,11.87762392701657,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1151,Louisiana,Pointe Coupee Parish,64,5,22802,64,4.385580212262083,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1152,Louisiana,Rapides Parish,201,7,131613,58,2.6331116541521813,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1153,Louisiana,Red River Parish,19,3,9091,67,3.119371791356713,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1154,Louisiana,Richland Parish,27,0,20725,61,2.1356957820008304,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1155,Louisiana,Sabine Parish,13,0,24233,67,0.8006844003890093,1_Very Low,White,Black,Indian,Young Adult,Children,Middle Adult,Senior,Medium
1156,Louisiana,St. Bernard Parish,409,11,35897,54,21.09946255696597,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1157,Louisiana,St. Charles Parish,487,27,52780,52,17.74419214737517,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1158,Louisiana,St. Helena Parish,19,1,11203,69,2.457933757391589,1_Very Low,Black,White,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1159,Louisiana,St. James Parish,217,14,22102,57,17.224764925616004,2_Low,Black,White,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1160,Louisiana,St. John the Baptist Parish,637,53,45924,52,26.674505705077955,2_Low,Black,White,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1161,Louisiana,St. Landry Parish,133,20,83384,58,2.7500521062504344,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1162,Louisiana,St. Martin Parish,187,12,52160,62,5.782455966752424,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1163,Louisiana,St. Mary Parish,143,11,54650,59,4.435002403585219,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1164,Louisiana,St. Tammany Parish,987,67,233740,50,8.445281081543595,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1165,Louisiana,Tangipahoa Parish,440,18,121097,58,6.264570465454738,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1166,Louisiana,Tensas Parish,1,0,5252,80,0.238004569687738,1_Very Low,Black,White,Hispanic,Middle Adult,Children,Senior,Young Adult,Low
1167,Louisiana,Terrebonne Parish,310,21,111860,52,5.329464027836994,2_Low,White,Black,Indian,Young Adult,Children,Middle Adult,Senior,Very_High
1168,Louisiana,Union Parish,75,5,22721,63,5.2395413515082545,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1169,Louisiana,Vermilion Parish,30,1,57999,64,0.8082035897170641,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Medium
1170,Louisiana,Vernon Parish,14,1,52334,62,0.43147179961956517,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Medium
1171,Louisiana,Washington Parish,188,11,47168,55,7.246823732576786,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1172,Louisiana,Webster Parish,76,4,41207,58,3.179908334958155,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1173,Louisiana,West Baton Rouge Parish,86,10,23788,57,6.342575793780736,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1174,Louisiana,West Carroll Parish,4,0,11604,75,0.45961162817419277,1_Very Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Medium
1175,Louisiana,West Feliciana Parish,74,0,15625,66,7.175757575757576,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1176,Louisiana,Winn Parish,16,2,15313,63,1.6585140336201525,1_Very Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
1177,Maine,Androscoggin County,35,1,107702,50,0.6499415052645262,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
1178,Maine,Aroostook County,2,0,71870,72,0.03865003169302599,1_Very Low,White,Indian,Hispanic,Middle Adult,Young Adult,Senior,Children,Very_Low
1179,Maine,Cumberland County,369,14,281674,53,2.471745404596589,3_Medium,White,Black,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
1180,Maine,Franklin County,11,0,30768,64,0.5586160946437857,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Medium
1181,Maine,Hancock County,6,0,54418,57,0.1934344479671007,1_Very Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,Low
1182,Maine,Kennebec County,96,4,122151,55,1.4289318511142322,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Children,Senior,High
1183,Maine,Knox County,12,0,39736,54,0.5592465830033778,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Medium
1184,Maine,Lincoln County,12,0,34457,54,0.6449262043190708,2_Low,White,Hispanic,Asian,Middle Adult,Senior,Young Adult,Children,Medium
1185,Maine,Oxford County,13,0,57833,55,0.4087002859330077,1_Very Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,Low
1186,Maine,Penobscot County,41,0,153923,56,0.4756552673368224,2_Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,Medium
1187,Maine,Piscataquis County,0,0,17535,88,0.0,1_Very Low,White,Hispanic,Asian,Middle Adult,Senior,Young Adult,Children,Very_Low
1188,Maine,Sagadahoc County,15,0,35293,59,0.7203617945076736,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Medium
1189,Maine,Somerset County,15,0,52228,67,0.42866009997496624,1_Very Low,White,Hispanic,Asian,Middle Adult,Young Adult,Children,Senior,Medium
1190,Maine,Waldo County,42,7,38786,62,1.7465563730178666,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,High
1191,Maine,Washington County,2,0,32856,72,0.08454400346292239,1_Very Low,White,Indian,Hispanic,Middle Adult,Young Adult,Senior,Children,Very_Low
1192,Maine,York County,175,6,197131,55,1.6140628220920006,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Children,Senior,High
1193,Maryland,Allegany County,33,1,75087,71,0.619000269546481,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
1194,Maryland,Anne Arundel County,1005,41,537656,51,3.6651469253465367,Very_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1195,Maryland,Baltimore County,1664,45,805029,50,4.134012563522556,Very_High,White,Black,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
1196,Maryland,Calvert County,109,2,88737,57,2.154998142549766,3_Medium,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Very_High
1197,Maryland,Caroline County,33,0,33066,59,1.691532189857573,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
1198,Maryland,Carroll County,308,28,167134,51,3.613397445328006,3_Medium,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Very_High
1199,Maryland,Cecil County,131,3,101108,61,2.1240069861994675,3_Medium,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1200,Maryland,Charles County,347,16,146551,51,4.642698834281206,3_Medium,Black,White,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1201,Maryland,Dorchester County,20,1,32618,70,0.8759405411560663,2_Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,High
1202,Maryland,Frederick County,557,31,233385,54,4.4196562824580905,3_Medium,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
1203,Maryland,Garrett County,4,0,30097,61,0.21787477320597826,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Low
1204,Maryland,Harford County,195,5,244826,46,1.7314870294750593,4_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
1205,Maryland,Howard County,508,12,287085,54,3.2768718001314623,Very_High,White,Black,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
1206,Maryland,Kent County,16,1,20197,63,1.2574553347935533,2_Low,White,Black,Hispanic,Senior,Young Adult,Middle Adult,Children,High
1207,Maryland,Montgomery County,2404,86,971777,44,5.622314958716211,Very_High,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
1208,Maryland,Prince George's County,3160,95,863420,48,7.624717209855381,Very_High,Black,Hispanic,White,Young Adult,Middle Adult,Children,Senior,Very_High
1209,Maryland,Queen Anne's County,24,2,47798,59,0.8510390832606995,2_Low,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,High
1210,Maryland,St. Mary's County,119,4,105151,60,1.8861763876076627,3_Medium,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
1211,Maryland,Somerset County,10,0,26470,59,0.6403155475018089,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
1212,Maryland,Talbot County,16,1,37782,54,0.7842260766933892,2_Low,White,Black,Hispanic,Senior,Middle Adult,Young Adult,Children,Medium
1213,Maryland,Washington County,116,3,147430,60,1.311356802098171,3_Medium,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
1214,Maryland,Wicomico County,138,1,98733,58,2.4098430563515603,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
1215,Maryland,Worcester County,31,0,51454,58,1.0387584223203048,2_Low,White,Black,Hispanic,Middle Adult,Senior,Young Adult,Children,High
1216,Maryland,Baltimore city,1378,43,620961,53,4.187058446504692,Very_High,Black,White,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1217,Massachusetts,Barnstable County,590,20,215888,52,5.25557411535326,3_Medium,White,Hispanic,Black,Senior,Middle Adult,Young Adult,Children,Very_High
1218,Massachusetts,Berkshire County,385,24,131219,46,6.378318092190388,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Very_High
1219,Massachusetts,Bristol County,1698,75,548285,52,5.955633685737555,Very_High,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
1220,Massachusetts,Dukes County,0,0,16535,88,0.0,2_Low,White,Black,Hispanic,Middle Adult,Young Adult,Senior,Children,Very_Low
1221,Massachusetts,Essex County,4914,178,743159,49,13.494516555099823,Very_High,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
1222,Massachusetts,Franklin County,177,25,71372,56,4.4285073778432515,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,Very_High
1223,Massachusetts,Hampden County,2254,181,463490,54,9.005747856640001,4_High,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
1224,Massachusetts,Hampshire County,306,7,158080,57,3.396015341998721,3_Medium,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
1225,Massachusetts,Middlesex County,8297,294,1503085,44,12.545410393835468,Very_High,White,Asian,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
1226,Massachusetts,Nantucket County,0,0,10172,88,0.0,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
1227,Massachusetts,Norfolk County,3659,195,670850,41,13.30310836088908,Very_High,White,Asian,Black,Young Adult,Middle Adult,Children,Senior,Very_High
1228,Massachusetts,Plymouth County,2688,105,494919,54,10.057762538471504,4_High,White,Black,Hispanic,Middle Adult,Young Adult,Children,Senior,Very_High
1229,Massachusetts,Suffolk County,7696,188,722023,10,106.58940227665877,Very_High,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
1230,Massachusetts,Worcester County,2952,92,798552,48,7.701439605686292,4_High,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
1231,Michigan,Alcona County,1,0,10942,84,0.10879877449060413,1_Very Low,White,Hispanic,Indian,Senior,Middle Adult,Young Adult,Children,Very_Low
1232,Michigan,Alger County,0,0,9601,88,0.0,1_Very Low,White,Black,Indian,Middle Adult,Young Adult,Senior,Children,Very_Low
1233,Michigan,Allegan County,33,0,111408,59,0.502048357297775,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
1234,Michigan,Alpena County,2,1,29598,80,0.08446516656530846,2_Low,White,Hispanic,Indian,Middle Adult,Young Adult,Senior,Children,Very_Low
1235,Michigan,Antrim County,8,0,23580,68,0.4989273062914733,2_Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Medium
1236,Michigan,Arenac County,9,0,15899,69,0.8203961419504099,2_Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Medium
1237,Michigan,Baraga County,0,0,8860,88,0.0,1_Very Low,White,Indian,Black,Young Adult,Middle Adult,Senior,Children,Very_Low
1238,Michigan,Barry County,21,1,59173,59,0.6015111679141341,2_Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Medium
1239,Michigan,Bay County,79,2,107771,52,1.4096842093241868,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
1240,Michigan,Benzie County,2,0,17525,74,0.1542198403824652,2_Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Low
1241,Michigan,Berrien County,153,8,156813,59,1.6537023964741768,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
1242,Michigan,Branch County,35,2,45248,69,1.1210360166451427,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
1243,Michigan,Calhoun County,136,5,136146,59,1.693097664097889,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,High
